1970  9  7  0 16 ORLENE     13.5  97.3   25    0
1970  9  7  6 16 ORLENE     13.7  96.8   45    0
1970  9  7 12 16 ORLENE     13.9  96.4   45    0
1970  9  7 18 16 ORLENE     14.2  95.8   45    0
1970  9  8  0 16 ORLENE     14.6  95.3   55    0
1970  9  8  6 16 ORLENE     15.0  94.8   55    0
1970  9  8 12 16 ORLENE     15.5  94.4   55    0
1970  9  8 18 16 ORLENE     16.2  94.1   30    0
1970  9  9  0 16 ORLENE     17.0  94.0   25    0
1970 10  4  0 17 PATRICIA   12.1  95.4   25    0
1970 10  4  6 17 PATRICIA   12.3  96.5   25    0
1970 10  4 12 17 PATRICIA   12.4  97.7   25    0
1970 10  4 18 17 PATRICIA   12.5  99.0   45    0
1970 10  5  0 17 PATRICIA   12.6 100.4   45    0
1970 10  5  6 17 PATRICIA   12.6 101.7   45    0
1970 10  5 12 17 PATRICIA   12.7 102.9   45    0
1970 10  5 18 17 PATRICIA   12.9 104.2   75    0
1970 10  6  0 17 PATRICIA   13.2 105.5   75    0
1970 10  6  6 17 PATRICIA   13.6 107.0   75    0
1970 10  6 12 17 PATRICIA   14.0 108.4   75    0
1970 10  6 18 17 PATRICIA   14.5 109.9   90  979
1970 10  7  0 17 PATRICIA   14.9 111.5   90    0
1970 10  7  6 17 PATRICIA   15.3 112.9   90    0
1970 10  7 12 17 PATRICIA   15.6 114.3   90    0
1970 10  7 18 17 PATRICIA   15.8 115.5   90  976
1970 10  8  0 17 PATRICIA   16.0 116.7   90    0
1970 10  8  6 17 PATRICIA   16.2 118.0   90    0
1970 10  8 12 17 PATRICIA   16.4 119.4   90    0
1970 10  8 18 17 PATRICIA   16.6 120.6   95  972
1970 10  9  0 17 PATRICIA   16.7 121.8   95    0
1970 10  9  6 17 PATRICIA   16.9 122.9   95    0
1970 10  9 12 17 PATRICIA   17.3 123.9   95    0
1970 10  9 18 17 PATRICIA   18.0 124.8   95  980
1970 10 10  0 17 PATRICIA   18.6 125.8   60    0
1970 10 10  6 17 PATRICIA   18.8 126.7   55    0
1970 10 10 12 17 PATRICIA   18.8 127.7   50    0
1970 10 10 18 17 PATRICIA   18.7 128.3   45    0
1970 10 11  0 17 PATRICIA   18.6 129.0   35    0
1970 10 11  6 17 PATRICIA   18.6 129.6   30    0
1970 10 11 12 17 PATRICIA   18.7 130.1   25    0
1970 10 21  0 18 ROSALIE    13.3 113.3   25    0
1970 10 21  6 18 ROSALIE    14.1 114.3   25    0
1970 10 21 12 18 ROSALIE    15.0 115.2   45    0
1970 10 21 18 18 ROSALIE    15.6 115.6   45    0
1970 10 22  0 18 ROSALIE    16.2 115.9   45    0
1970 10 22  6 18 ROSALIE    16.9 116.2   45    0
1970 10 22 12 18 ROSALIE    17.6 116.4   45    0
1970 10 22 18 18 ROSALIE    18.3 116.7   45 1006
1970 10 23  0 18 ROSALIE    19.0 117.1   45    0
1970 10 23  6 18 ROSALIE    19.5 117.8   45    0
1970 10 23 12 18 ROSALIE    19.8 118.6   25    0
1970 11  1 12 19 SELMA      14.5 107.7   25    0
1970 11  1 18 19 SELMA      14.5 108.3   30    0
1970 11  2  0 19 SELMA      14.6 108.9   30    0
1970 11  2  6 19 SELMA      14.7 109.6   30    0
1970 11  2 12 19 SELMA      14.8 110.3   30    0
1970 11  2 18 19 SELMA      15.1 111.0   35  997
1970 11  3  0 19 SELMA      15.7 111.6   40    0
1970 11  3  6 19 SELMA      16.7 111.7   40    0
1970 11  3 12 19 SELMA      17.6 111.4   45    0
1970 11  3 18 19 SELMA      18.1 111.0   60  995
1970 11  4  0 19 SELMA      18.5 110.6   60    0
1970 11  4  6 19 SELMA      19.0 110.0   60    0
1970 11  4 12 19 SELMA      19.5 109.4   60    0
1970 11  4 18 19 SELMA      20.0 108.9   50    0
1970 11  5  0 19 SELMA      20.5 108.8   45    0
1970 11  5  6 19 SELMA      20.8 109.2   45    0
1970 11  5 12 19 SELMA      20.8 109.8   45    0
1970 11  5 18 19 SELMA      20.7 110.4   45    0
1970 11  6  0 19 SELMA      20.7 110.9   45    0
1970 11  6  6 19 SELMA      21.1 111.4   40    0
1970 11  6 12 19 SELMA      21.6 111.8   35    0
1970 11  6 18 19 SELMA      21.9 112.0   30    0
1970 11  7  0 19 SELMA      22.2 112.1   25    0
1970 11  7  6 19 SELMA      22.5 112.0   25    0
1970 11  7 12 19 SELMA      22.7 111.9   25    0
1970 11  7 18 19 SELMA      22.9 111.7   25    0
1970 11  8  0 19 SELMA      23.1 111.4   25    0
1970 11  8  6 19 SELMA      23.0 111.0   25    0
1970 11  8 12 19 SELMA      22.7 110.6   25    0
1971  5 21 12  1 AGATHA     12.2  93.1   45    0
1971  5 21 18  1 AGATHA     12.5  93.9   45    0
1971  5 22  0  1 AGATHA     12.7  94.8   45    0
1971  5 22  6  1 AGATHA     13.0  96.1   45    0
1971  5 22 12  1 AGATHA     13.3  97.5   45    0
1971  5 22 18  1 AGATHA     13.6  98.7   65    0
1971  5 23  0  1 AGATHA     14.1  99.8   75    0
1971  5 23  6  1 AGATHA     14.7 100.5   75    0
1971  5 23 12  1 AGATHA     15.2 100.9   75    0
1971  5 23 18  1 AGATHA     15.7 101.2   75  972
1971  5 24  0  1 AGATHA     16.1 101.5   75    0
1971  5 24  6  1 AGATHA     16.5 101.8   75    0
1971  5 24 12  1 AGATHA     17.0 102.1   85    0
1971  5 24 18  1 AGATHA     17.6 102.3   75    0
1971  5 25  0  1 AGATHA     18.2 102.4   25    0
1971  5 25  6  1 AGATHA     19.1 102.6   25    0
1971  5 25 12  1 AGATHA     19.9 102.9   25    0
1971  6 14 12  2 BRIDGET    11.6  89.6   25    0
1971  6 14 18  2 BRIDGET    11.9  89.6   30    0
1971  6 15  0  2 BRIDGET    12.1  91.8   35    0
1971  6 15  6  2 BRIDGET    12.4  93.3   40    0
1971  6 15 12  2 BRIDGET    12.7  94.7   40    0
1971  6 15 18  2 BRIDGET    13.3  95.1   45    0
1971  6 16  0  2 BRIDGET    13.9  95.3   50    0
1971  6 16  6  2 BRIDGET    14.5  96.2   50    0
1971  6 16 12  2 BRIDGET    15.1  97.1   75    0
1971  6 16 18  2 BRIDGET    15.8  98.2   85    0
1971  6 17  0  2 BRIDGET    16.5  99.4   75    0
1971  6 17  6  2 BRIDGET    16.9 100.9   75    0
1971  6 17 12  2 BRIDGET    17.3 102.4   75    0
1971  6 17 18  2 BRIDGET    18.6 103.6   45    0
1971  6 18  0  2 BRIDGET    19.5 104.8   25    0
1971  6 18  6  2 BRIDGET    19.2 105.4   25    0
1971  6 18 12  2 BRIDGET    18.7 105.9   25    0
1971  6 18 18  2 BRIDGET    18.6 106.8   25    0
1971  6 19  0  2 BRIDGET    18.6 107.7   25    0
1971  6 19  6  2 BRIDGET    18.8 108.3   25    0
1971  6 19 12  2 BRIDGET    19.1 108.9   25    0
1971  6 19 18  2 BRIDGET    19.6 109.4   25    0
1971  6 20  0  2 BRIDGET    20.1 109.9   25    0
1971  7  2  0  3 CARLOTTA   10.5 108.5   25    0
1971  7  2  6  3 CARLOTTA   10.5 109.3   25    0
1971  7  2 12  3 CARLOTTA   10.6 110.2   25    0
1971  7  2 18  3 CARLOTTA   10.9 111.6   40    0
1971  7  3  0  3 CARLOTTA   11.4 112.9   40    0
1971  7  3  6  3 CARLOTTA   11.9 114.0   40    0
1971  7  3 12  3 CARLOTTA   12.5 115.0   40    0
1971  7  3 18  3 CARLOTTA   13.1 115.9   75    0
1971  7  4  0  3 CARLOTTA   13.8 116.8   75    0
1971  7  4  6  3 CARLOTTA   14.6 117.6   75    0
1971  7  4 12  3 CARLOTTA   15.4 118.4   75    0
1971  7  4 18  3 CARLOTTA   16.1 119.1   60  980
1971  7  5  0  3 CARLOTTA   16.7 119.9   60    0
1971  7  5  6  3 CARLOTTA   17.1 120.8   60    0
1971  7  5 12  3 CARLOTTA   17.4 121.8   45    0
1971  7  5 18  3 CARLOTTA   17.7 122.5   45  994
1971  7  6  0  3 CARLOTTA   17.9 123.3   40    0
1971  7  6  6  3 CARLOTTA   18.1 124.0   35    0
1971  7  6 12  3 CARLOTTA   18.2 124.8   35    0
1971  7  6 18  3 CARLOTTA   18.4 125.9   30    0
1971  7  7  0  3 CARLOTTA   18.5 127.0   30    0
1971  7  7  6  3 CARLOTTA   18.9 128.4   25    0
1971  7  7 12  3 CARLOTTA   19.2 129.8   25    0
1971  7  7 18  3 CARLOTTA   19.4 131.4   25    0
1971  7  8  0  3 CARLOTTA   19.5 133.0   25    0
1971  7  8  6  3 CARLOTTA   19.7 134.6   25    0
